,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,batsman_runs,extra_runs,total,player_dismissed,dismissal_kind,fielder
722050,1363,1,New Zealand,Sri Lanka,1,1,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722051,1363,1,New Zealand,Sri Lanka,1,2,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722052,1363,1,New Zealand,Sri Lanka,1,3,MJ Guptill,BB McCullum,KMDN Kulasekara,1,0,0,0,0,1,1,,,
722053,1363,1,New Zealand,Sri Lanka,1,4,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722054,1363,1,New Zealand,Sri Lanka,1,5,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722055,1363,1,New Zealand,Sri Lanka,1,6,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,1,0,0,1,1,,,
722056,1363,1,New Zealand,Sri Lanka,1,7,BB McCullum,MJ Guptill,KMDN Kulasekara,0,0,0,0,4,0,4,,,
722057,1363,1,New Zealand,Sri Lanka,2,1,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,2,0,2,,,
722058,1363,1,New Zealand,Sri Lanka,2,2,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722059,1363,1,New Zealand,Sri Lanka,2,3,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722060,1363,1,New Zealand,Sri Lanka,2,4,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,3,0,3,,,
722061,1363,1,New Zealand,Sri Lanka,2,5,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,4,0,4,,,
722062,1363,1,New Zealand,Sri Lanka,2,6,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,0,0,0,,,
722063,1363,1,New Zealand,Sri Lanka,3,1,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722064,1363,1,New Zealand,Sri Lanka,3,2,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722065,1363,1,New Zealand,Sri Lanka,3,3,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722066,1363,1,New Zealand,Sri Lanka,3,4,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722067,1363,1,New Zealand,Sri Lanka,3,5,BB McCullum,MJ Guptill,KMDN Kulasekara,0,0,0,0,4,0,4,,,
722068,1363,1,New Zealand,Sri Lanka,3,6,BB McCullum,MJ Guptill,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722069,1363,1,New Zealand,Sri Lanka,4,1,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722070,1363,1,New Zealand,Sri Lanka,4,2,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722071,1363,1,New Zealand,Sri Lanka,4,3,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722072,1363,1,New Zealand,Sri Lanka,4,4,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,1,0,1,,,
722073,1363,1,New Zealand,Sri Lanka,4,5,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,1,0,1,,,
722074,1363,1,New Zealand,Sri Lanka,4,6,MJ Guptill,BB McCullum,SL Malinga,0,0,0,1,0,1,1,,,
722075,1363,1,New Zealand,Sri Lanka,4,7,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,2,0,2,,,
722076,1363,1,New Zealand,Sri Lanka,5,1,BB McCullum,MJ Guptill,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722077,1363,1,New Zealand,Sri Lanka,5,2,BB McCullum,MJ Guptill,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722078,1363,1,New Zealand,Sri Lanka,5,3,MJ Guptill,BB McCullum,KMDN Kulasekara,1,0,0,0,0,1,1,,,
722079,1363,1,New Zealand,Sri Lanka,5,4,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,4,0,4,,,
722080,1363,1,New Zealand,Sri Lanka,5,5,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,4,0,4,,,
722081,1363,1,New Zealand,Sri Lanka,5,6,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722082,1363,1,New Zealand,Sri Lanka,5,7,MJ Guptill,BB McCullum,KMDN Kulasekara,0,0,0,0,3,0,3,,,
722083,1363,1,New Zealand,Sri Lanka,6,1,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722084,1363,1,New Zealand,Sri Lanka,6,2,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,3,0,3,,,
722085,1363,1,New Zealand,Sri Lanka,6,3,BB McCullum,MJ Guptill,SL Malinga,0,0,1,0,0,1,1,,,
722086,1363,1,New Zealand,Sri Lanka,6,4,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,1,0,1,,,
722087,1363,1,New Zealand,Sri Lanka,6,5,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,1,0,1,,,
722088,1363,1,New Zealand,Sri Lanka,6,6,MJ Guptill,BB McCullum,SL Malinga,0,0,0,0,0,0,0,,,
722089,1363,1,New Zealand,Sri Lanka,7,1,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722090,1363,1,New Zealand,Sri Lanka,7,2,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722091,1363,1,New Zealand,Sri Lanka,7,3,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722092,1363,1,New Zealand,Sri Lanka,7,4,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,1,0,1,,,
722093,1363,1,New Zealand,Sri Lanka,7,5,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722094,1363,1,New Zealand,Sri Lanka,7,6,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722095,1363,1,New Zealand,Sri Lanka,8,1,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,4,0,4,,,
722096,1363,1,New Zealand,Sri Lanka,8,2,BB McCullum,MJ Guptill,SL Malinga,0,0,0,1,4,1,5,,,
722097,1363,1,New Zealand,Sri Lanka,8,3,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,6,0,6,,,
722098,1363,1,New Zealand,Sri Lanka,8,4,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,0,0,0,,,
722099,1363,1,New Zealand,Sri Lanka,8,5,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,0,0,0,,,
722100,1363,1,New Zealand,Sri Lanka,8,6,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,4,0,4,,,
722101,1363,1,New Zealand,Sri Lanka,8,7,BB McCullum,MJ Guptill,SL Malinga,0,0,0,0,4,0,4,,,
722102,1363,1,New Zealand,Sri Lanka,9,1,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722103,1363,1,New Zealand,Sri Lanka,9,2,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,1,0,1,,,
722104,1363,1,New Zealand,Sri Lanka,9,3,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722105,1363,1,New Zealand,Sri Lanka,9,4,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,4,0,4,,,
722106,1363,1,New Zealand,Sri Lanka,9,5,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722107,1363,1,New Zealand,Sri Lanka,9,6,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,1,0,1,,,
722108,1363,1,New Zealand,Sri Lanka,10,1,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722109,1363,1,New Zealand,Sri Lanka,10,2,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722110,1363,1,New Zealand,Sri Lanka,10,3,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,0,0,0,,,
722111,1363,1,New Zealand,Sri Lanka,10,4,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,1,0,1,,,
722112,1363,1,New Zealand,Sri Lanka,10,5,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722113,1363,1,New Zealand,Sri Lanka,10,6,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,0,0,0,,,
722114,1363,1,New Zealand,Sri Lanka,11,1,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722115,1363,1,New Zealand,Sri Lanka,11,2,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722116,1363,1,New Zealand,Sri Lanka,11,3,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,1,0,1,,,
722117,1363,1,New Zealand,Sri Lanka,11,4,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722118,1363,1,New Zealand,Sri Lanka,11,5,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722119,1363,1,New Zealand,Sri Lanka,11,6,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,0,0,0,,,
722120,1363,1,New Zealand,Sri Lanka,12,1,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,2,0,2,,,
722121,1363,1,New Zealand,Sri Lanka,12,2,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722122,1363,1,New Zealand,Sri Lanka,12,3,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722123,1363,1,New Zealand,Sri Lanka,12,4,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,2,0,2,,,
722124,1363,1,New Zealand,Sri Lanka,12,5,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,4,0,4,,,
722125,1363,1,New Zealand,Sri Lanka,12,6,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722126,1363,1,New Zealand,Sri Lanka,13,1,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,1,0,1,,,
722127,1363,1,New Zealand,Sri Lanka,13,2,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,4,0,4,,,
722128,1363,1,New Zealand,Sri Lanka,13,3,MJ Guptill,BB McCullum,AD Mathews,0,0,0,0,1,0,1,,,
722129,1363,1,New Zealand,Sri Lanka,13,4,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722130,1363,1,New Zealand,Sri Lanka,13,5,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,4,0,4,,,
722131,1363,1,New Zealand,Sri Lanka,13,6,BB McCullum,MJ Guptill,AD Mathews,0,0,0,0,0,0,0,,,
722132,1363,1,New Zealand,Sri Lanka,14,1,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,0,0,0,,,
722133,1363,1,New Zealand,Sri Lanka,14,2,MJ Guptill,BB McCullum,HMRKB Herath,1,0,0,0,0,1,1,,,
722134,1363,1,New Zealand,Sri Lanka,14,3,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,4,0,4,,,
722135,1363,1,New Zealand,Sri Lanka,14,4,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,1,0,1,,,
722136,1363,1,New Zealand,Sri Lanka,14,5,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722137,1363,1,New Zealand,Sri Lanka,14,6,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722138,1363,1,New Zealand,Sri Lanka,14,7,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722139,1363,1,New Zealand,Sri Lanka,15,1,BB McCullum,MJ Guptill,TM Dilshan,0,0,0,0,0,0,0,,,
722140,1363,1,New Zealand,Sri Lanka,15,2,BB McCullum,MJ Guptill,TM Dilshan,0,0,0,0,3,0,3,,,
722141,1363,1,New Zealand,Sri Lanka,15,3,MJ Guptill,BB McCullum,TM Dilshan,0,0,0,0,1,0,1,,,
722142,1363,1,New Zealand,Sri Lanka,15,4,BB McCullum,MJ Guptill,TM Dilshan,0,0,0,0,1,0,1,,,
722143,1363,1,New Zealand,Sri Lanka,15,5,MJ Guptill,BB McCullum,TM Dilshan,0,0,0,0,0,0,0,,,
722144,1363,1,New Zealand,Sri Lanka,15,6,MJ Guptill,BB McCullum,TM Dilshan,0,0,0,0,1,0,1,,,
722145,1363,1,New Zealand,Sri Lanka,16,1,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,0,0,0,,,
722146,1363,1,New Zealand,Sri Lanka,16,2,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,0,0,0,,,
722147,1363,1,New Zealand,Sri Lanka,16,3,MJ Guptill,BB McCullum,HMRKB Herath,0,0,0,0,1,0,1,,,
722148,1363,1,New Zealand,Sri Lanka,16,4,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722149,1363,1,New Zealand,Sri Lanka,16,5,BB McCullum,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,BB McCullum,caught,BMAJ Mendis
722150,1363,1,New Zealand,Sri Lanka,16,6,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722151,1363,1,New Zealand,Sri Lanka,17,1,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722152,1363,1,New Zealand,Sri Lanka,17,2,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722153,1363,1,New Zealand,Sri Lanka,17,3,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722154,1363,1,New Zealand,Sri Lanka,17,4,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722155,1363,1,New Zealand,Sri Lanka,17,5,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722156,1363,1,New Zealand,Sri Lanka,17,6,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,1,0,1,,,
722157,1363,1,New Zealand,Sri Lanka,18,1,KS Williamson,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722158,1363,1,New Zealand,Sri Lanka,18,2,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722159,1363,1,New Zealand,Sri Lanka,18,3,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722160,1363,1,New Zealand,Sri Lanka,18,4,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722161,1363,1,New Zealand,Sri Lanka,18,5,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,1,0,1,,,
722162,1363,1,New Zealand,Sri Lanka,18,6,KS Williamson,MJ Guptill,HMRKB Herath,0,0,0,0,0,0,0,,,
722163,1363,1,New Zealand,Sri Lanka,19,1,MJ Guptill,KS Williamson,RAS Lakmal,0,0,0,0,1,0,1,,,
722164,1363,1,New Zealand,Sri Lanka,19,2,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722165,1363,1,New Zealand,Sri Lanka,19,3,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,2,0,2,,,
722166,1363,1,New Zealand,Sri Lanka,19,4,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722167,1363,1,New Zealand,Sri Lanka,19,5,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,4,0,4,,,
722168,1363,1,New Zealand,Sri Lanka,19,6,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,1,0,1,,,
722169,1363,1,New Zealand,Sri Lanka,20,1,KS Williamson,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722170,1363,1,New Zealand,Sri Lanka,20,2,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,1,0,1,,,
722171,1363,1,New Zealand,Sri Lanka,20,3,KS Williamson,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722172,1363,1,New Zealand,Sri Lanka,20,4,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722173,1363,1,New Zealand,Sri Lanka,20,5,MJ Guptill,KS Williamson,HMRKB Herath,0,0,0,0,1,0,1,,,
722174,1363,1,New Zealand,Sri Lanka,20,6,KS Williamson,MJ Guptill,HMRKB Herath,0,0,0,0,1,0,1,,,
722175,1363,1,New Zealand,Sri Lanka,21,1,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722176,1363,1,New Zealand,Sri Lanka,21,2,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722177,1363,1,New Zealand,Sri Lanka,21,3,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722178,1363,1,New Zealand,Sri Lanka,21,4,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,0,0,0,,,
722179,1363,1,New Zealand,Sri Lanka,21,5,KS Williamson,MJ Guptill,RAS Lakmal,0,0,0,0,1,0,1,,,
722180,1363,1,New Zealand,Sri Lanka,21,6,MJ Guptill,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722181,1363,1,New Zealand,Sri Lanka,22,1,KS Williamson,MJ Guptill,BMAJ Mendis,0,0,0,0,1,0,1,,,
722182,1363,1,New Zealand,Sri Lanka,22,2,MJ Guptill,KS Williamson,BMAJ Mendis,0,0,0,0,1,0,1,,,
722183,1363,1,New Zealand,Sri Lanka,22,3,KS Williamson,MJ Guptill,BMAJ Mendis,0,0,0,0,0,0,0,,,
722184,1363,1,New Zealand,Sri Lanka,22,4,KS Williamson,MJ Guptill,BMAJ Mendis,0,0,0,0,1,0,1,,,
722185,1363,1,New Zealand,Sri Lanka,22,5,MJ Guptill,KS Williamson,BMAJ Mendis,0,0,0,0,1,0,1,,,
722186,1363,1,New Zealand,Sri Lanka,22,6,KS Williamson,MJ Guptill,BMAJ Mendis,0,0,0,0,0,0,0,,,
722187,1363,1,New Zealand,Sri Lanka,23,1,MJ Guptill,KS Williamson,RAS Lakmal,0,0,0,0,4,0,4,,,
722188,1363,1,New Zealand,Sri Lanka,23,2,MJ Guptill,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,MJ Guptill,caught,KC Sangakkara
722189,1363,1,New Zealand,Sri Lanka,23,3,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722190,1363,1,New Zealand,Sri Lanka,23,4,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722191,1363,1,New Zealand,Sri Lanka,23,5,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,1,0,1,,,
722192,1363,1,New Zealand,Sri Lanka,23,6,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,0,0,0,,,
722193,1363,1,New Zealand,Sri Lanka,24,1,LRPL Taylor,KS Williamson,HMRKB Herath,0,0,0,0,1,0,1,,,
722194,1363,1,New Zealand,Sri Lanka,24,2,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722195,1363,1,New Zealand,Sri Lanka,24,3,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722196,1363,1,New Zealand,Sri Lanka,24,4,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,4,0,4,,,
722197,1363,1,New Zealand,Sri Lanka,24,5,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722198,1363,1,New Zealand,Sri Lanka,24,6,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722199,1363,1,New Zealand,Sri Lanka,25,1,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722200,1363,1,New Zealand,Sri Lanka,25,2,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,1,0,1,,,
722201,1363,1,New Zealand,Sri Lanka,25,3,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,0,0,0,,,
722202,1363,1,New Zealand,Sri Lanka,25,4,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,1,0,1,,,
722203,1363,1,New Zealand,Sri Lanka,25,5,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,1,0,1,,,
722204,1363,1,New Zealand,Sri Lanka,25,6,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,0,0,0,,,
722205,1363,1,New Zealand,Sri Lanka,26,1,LRPL Taylor,KS Williamson,HMRKB Herath,0,0,0,0,1,0,1,,,
722206,1363,1,New Zealand,Sri Lanka,26,2,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722207,1363,1,New Zealand,Sri Lanka,26,3,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,2,0,2,,,
722208,1363,1,New Zealand,Sri Lanka,26,4,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,0,0,0,,,
722209,1363,1,New Zealand,Sri Lanka,26,5,KS Williamson,LRPL Taylor,HMRKB Herath,0,0,0,0,1,0,1,,,
722210,1363,1,New Zealand,Sri Lanka,26,6,LRPL Taylor,KS Williamson,HMRKB Herath,0,0,0,0,0,0,0,,,
722211,1363,1,New Zealand,Sri Lanka,27,1,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,0,0,0,,,
722212,1363,1,New Zealand,Sri Lanka,27,2,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,0,0,0,,,
722213,1363,1,New Zealand,Sri Lanka,27,3,KS Williamson,LRPL Taylor,RAS Lakmal,0,0,0,0,1,0,1,,,
722214,1363,1,New Zealand,Sri Lanka,27,4,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722215,1363,1,New Zealand,Sri Lanka,27,5,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,0,0,0,,,
722216,1363,1,New Zealand,Sri Lanka,27,6,LRPL Taylor,KS Williamson,RAS Lakmal,0,0,0,0,1,0,1,,,
722217,1363,1,New Zealand,Sri Lanka,28,1,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,0,0,0,,,
722218,1363,1,New Zealand,Sri Lanka,28,2,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,0,0,0,,,
722219,1363,1,New Zealand,Sri Lanka,28,3,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,1,0,1,,,
722220,1363,1,New Zealand,Sri Lanka,28,4,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,0,0,0,,,
722221,1363,1,New Zealand,Sri Lanka,28,5,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,0,0,0,,,
722222,1363,1,New Zealand,Sri Lanka,28,6,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,1,0,1,,,
722223,1363,1,New Zealand,Sri Lanka,29,1,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722224,1363,1,New Zealand,Sri Lanka,29,2,LRPL Taylor,KS Williamson,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722225,1363,1,New Zealand,Sri Lanka,29,3,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722226,1363,1,New Zealand,Sri Lanka,29,4,LRPL Taylor,KS Williamson,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722227,1363,1,New Zealand,Sri Lanka,29,5,LRPL Taylor,KS Williamson,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722228,1363,1,New Zealand,Sri Lanka,29,6,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722229,1363,1,New Zealand,Sri Lanka,30,1,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,1,0,1,,,
722230,1363,1,New Zealand,Sri Lanka,30,2,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,0,0,0,,,
722231,1363,1,New Zealand,Sri Lanka,30,3,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,1,0,1,,,
722232,1363,1,New Zealand,Sri Lanka,30,4,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,4,0,4,,,
722233,1363,1,New Zealand,Sri Lanka,30,5,KS Williamson,LRPL Taylor,AD Mathews,0,0,0,0,1,0,1,,,
722234,1363,1,New Zealand,Sri Lanka,30,6,LRPL Taylor,KS Williamson,AD Mathews,0,0,0,0,1,0,1,,,
722235,1363,1,New Zealand,Sri Lanka,31,1,LRPL Taylor,KS Williamson,TM Dilshan,0,0,0,0,1,0,1,,,
722236,1363,1,New Zealand,Sri Lanka,31,2,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,0,0,0,,,
722237,1363,1,New Zealand,Sri Lanka,31,3,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,0,0,0,,,
722238,1363,1,New Zealand,Sri Lanka,31,4,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,2,0,2,,,
722239,1363,1,New Zealand,Sri Lanka,31,5,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,1,0,1,,,
722240,1363,1,New Zealand,Sri Lanka,31,6,LRPL Taylor,KS Williamson,TM Dilshan,0,0,0,0,0,0,0,,,
722241,1363,1,New Zealand,Sri Lanka,32,1,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722242,1363,1,New Zealand,Sri Lanka,32,2,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,4,0,4,,,
722243,1363,1,New Zealand,Sri Lanka,32,3,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,6,0,6,,,
722244,1363,1,New Zealand,Sri Lanka,32,4,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,2,0,2,,,
722245,1363,1,New Zealand,Sri Lanka,32,5,KS Williamson,LRPL Taylor,KMDN Kulasekara,0,0,0,0,1,0,1,,,
722246,1363,1,New Zealand,Sri Lanka,32,6,LRPL Taylor,KS Williamson,KMDN Kulasekara,0,0,0,0,0,0,0,,,
722247,1363,1,New Zealand,Sri Lanka,33,1,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,0,0,0,,,
722248,1363,1,New Zealand,Sri Lanka,33,2,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,0,0,0,,,
722249,1363,1,New Zealand,Sri Lanka,33,3,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,2,0,2,,,
722250,1363,1,New Zealand,Sri Lanka,33,4,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,1,0,1,,,
722251,1363,1,New Zealand,Sri Lanka,33,5,LRPL Taylor,KS Williamson,TM Dilshan,0,0,0,0,1,0,1,,,
722252,1363,1,New Zealand,Sri Lanka,33,6,KS Williamson,LRPL Taylor,TM Dilshan,1,0,0,0,0,1,1,,,
722253,1363,1,New Zealand,Sri Lanka,33,7,KS Williamson,LRPL Taylor,TM Dilshan,0,0,0,0,4,0,4,,,
722254,1363,1,New Zealand,Sri Lanka,34,1,LRPL Taylor,KS Williamson,BMAJ Mendis,0,0,0,0,0,0,0,,,
722255,1363,1,New Zealand,Sri Lanka,34,2,LRPL Taylor,KS Williamson,BMAJ Mendis,0,0,0,0,1,0,1,,,
